r0,r1,r2,r3,rounds,trials,mean_flip,max_dev,zero_pairs
12,23,25,2,1,4000,0.36883,0.50000,10289
18,3,1,12,1,4000,0.32108,0.50000,16762
8,5,7,30,1,4000,0.36579,0.50000,5329
9,14,20,28,1,4000,0.36253,0.50000,7326
11,30,16,29,1,4000,0.32711,0.50000,11149
4,23,13,15,1,4000,0.34870,0.50000,17549
11,5,22,20,1,4000,0.35424,0.50000,12076
1,21,23,13,1,4000,0.33037,0.50000,8404
21,2,10,12,1,4000,0.34351,0.50000,11892
25,22,28,30,1,4000,0.37269,0.50000,6184
29,1,23,20,1,4000,0.24974,0.50000,41135
15,11,19,1,1,4000,0.35181,0.50000,11304
24,2,26,21,1,4000,0.27477,0.50000,36535
24,10,6,27,1,4000,0.36347,0.50000,7215
21,30,9,13,1,4000,0.33221,0.50000,17139
30,26,27,4,1,4000,0.31313,0.50000,26480
15,31,5,15,1,4000,0.30229,0.50000,17102
30,25,18,20,1,4000,0.35773,0.50000,13491
14,25,12,6,1,4000,0.35632,0.50000,11764
13,24,2,5,1,4000,0.34961,0.50000,18906
30,31,26,10,1,4000,0.21600,0.50000,62544
17,23,20,14,1,4000,0.37367,0.50000,6420
27,21,6,26,1,4000,0.35716,0.50000,11603
19,16,24,10,1,4000,0.35550,0.50000,6457
19,26,20,9,1,4000,0.35464,0.50000,6665
24,22,2,25,1,4000,0.35376,0.50000,10486
29,13,18,31,1,4000,0.32454,0.50000,7732
19,14,30,5,1,4000,0.30979,0.50000,6027
19,30,30,18,1,4000,0.27983,0.50000,30383
29,31,22,5,1,4000,0.26514,0.50000,40357
20,19,31,20,1,4000,0.33536,0.50000,5873
8,3,4,27,1,4000,0.33350,0.50000,10953
30,4,24,2,1,4000,0.27004,0.50000,31947
19,22,4,2,1,4000,0.36896,0.50000,11801
9,14,5,27,1,4000,0.37045,0.50000,5080
12,4,2,27,1,4000,0.34540,0.50000,10052
26,30,13,26,1,4000,0.33255,0.50000,19936
20,20,27,8,1,4000,0.36554,0.50000,4803
6,18,19,16,1,4000,0.36902,0.50000,8238
29,28,31,6,1,4000,0.23601,0.50000,57536
27,17,26,26,1,4000,0.36545,0.50000,2920
19,22,6,11,1,4000,0.36405,0.50000,12436
17,28,3,30,1,4000,0.31414,0.50000,20988
21,26,25,2,1,4000,0.36748,0.50000,9218
10,4,15,3,1,4000,0.36983,0.50000,6330
1,28,22,2,1,4000,0.30444,0.50000,25800
24,9,18,10,1,4000,0.33926,0.50000,13923
19,30,20,31,1,4000,0.30911,0.50000,12138
25,26,9,15,1,4000,0.35791,0.50000,15516
13,4,26,31,1,4000,0.34035,0.50000,16239
21,8,10,21,1,4000,0.35611,0.50000,10484
22,25,5,17,1,4000,0.34485,0.50000,16912
27,16,12,21,1,4000,0.33959,0.50000,6611
5,14,22,11,1,4000,0.37160,0.50000,5158
14,29,20,15,1,4000,0.34521,0.50000,10313
4,9,2,17,1,4000,0.35746,0.50000,4961
10,23,17,11,1,4000,0.34846,0.50000,12123
7,7,8,27,1,4000,0.34291,0.50000,3944
9,28,1,16,1,4000,0.27837,0.50000,31707
17,29,24,31,1,4000,0.35532,0.50000,13285
1,12,28,23,1,4000,0.34422,0.50000,4119
15,4,14,26,1,4000,0.35271,0.50000,7016
22,5,9,4,1,4000,0.35909,0.50000,12060
12,9,25,27,1,4000,0.35906,0.50000,10034
7,11,30,20,1,4000,0.35643,0.50000,4990
5,18,8,31,1,4000,0.37524,0.50000,10705
20,1,8,23,1,4000,0.31982,0.50000,12576
22,26,14,11,1,4000,0.36786,0.50000,8425
19,26,23,9,1,4000,0.36769,0.50000,7216
31,13,25,20,1,4000,0.34409,0.50000,4583
9,25,12,20,1,4000,0.34815,0.50000,16823
11,12,24,9,1,4000,0.36584,0.50000,7291
19,25,5,1,1,4000,0.34454,0.50000,15838
8,9,30,16,1,4000,0.34892,0.50000,6459
29,25,20,18,1,4000,0.36848,0.50000,11913
31,27,26,6,1,4000,0.29288,0.50000,32494
30,8,3,14,1,4000,0.33852,0.50000,8697
25,17,5,14,1,4000,0.37714,0.50000,5425
25,16,3,17,1,4000,0.36225,0.50000,4472
26,27,9,4,1,4000,0.34866,0.50000,17884
8,4,14,13,1,4000,0.36704,0.50000,6396
5,4,22,15,1,4000,0.35085,0.50000,14868
27,17,22,31,1,4000,0.37826,0.50000,3865
9,12,27,23,1,4000,0.37434,0.50000,5434
3,30,26,30,1,4000,0.25049,0.50000,42865
28,14,8,20,1,4000,0.36700,0.50000,4404
16,29,12,25,1,4000,0.34173,0.50000,9988
10,23,1,4,1,4000,0.29834,0.50000,22735
20,17,31,2,1,4000,0.32697,0.50000,4987
6,20,25,8,1,4000,0.36388,0.50000,9040
25,29,18,15,1,4000,0.35128,0.50000,15011
28,10,14,13,1,4000,0.37503,0.50000,7978
20,1,3,13,1,4000,0.30073,0.50000,19228
5,24,19,7,1,4000,0.35923,0.50000,15565
27,30,16,22,1,4000,0.31972,0.50000,20837
30,13,16,4,1,4000,0.31567,0.50000,7423
14,30,26,21,1,4000,0.33192,0.50000,18573
30,6,29,23,1,4000,0.26830,0.50000,21049
22,16,7,21,1,4000,0.35681,0.50000,6503
10,31,18,25,1,4000,0.31171,0.50000,14820
4,31,20,21,1,4000,0.29260,0.50000,22478
23,11,5,30,1,4000,0.36267,0.50000,6518
12,17,14,31,1,4000,0.29369,0.50000,12934
15,1,6,29,1,4000,0.32331,0.50000,11233
26,29,24,9,1,4000,0.31516,0.50000,25289
2,28,10,10,1,4000,0.29399,0.50000,27999
21,17,10,16,1,4000,0.37558,0.50000,8031
5,14,11,17,1,4000,0.37553,0.50000,6251
11,7,9,2,1,4000,0.37122,0.50000,4906
10,17,30,28,1,4000,0.32950,0.50000,7193
19,10,16,10,1,4000,0.36026,0.50000,12057
9,6,10,9,1,4000,0.36139,0.50000,4430
26,29,11,5,1,4000,0.34494,0.50000,18335
9,13,29,22,1,4000,0.35452,0.50000,4897
15,31,22,27,1,4000,0.31396,0.50000,15169
29,16,24,6,1,4000,0.34923,0.50000,3498
29,29,13,2,1,4000,0.32434,0.50000,23125
3,19,7,30,1,4000,0.37098,0.50000,12083
11,2,17,24,1,4000,0.34458,0.50000,7790
10,2,14,26,1,4000,0.33790,0.50000,6668
26,22,20,27,1,4000,0.35953,0.50000,5286
7,28,26,14,1,4000,0.32707,0.50000,23454
2,16,13,28,1,4000,0.30232,0.50000,7995
31,18,22,30,1,4000,0.34719,0.50000,4991
22,4,13,10,1,4000,0.36878,0.50000,12694
11,14,19,19,1,4000,0.34823,0.50000,9037
16,20,7,19,1,4000,0.36822,0.50000,12218
17,22,3,11,1,4000,0.36538,0.50000,12391
26,21,13,28,1,4000,0.36539,0.50000,8838
21,6,25,31,1,4000,0.31862,0.50000,20672
8,17,31,27,1,4000,0.33406,0.50000,7356
31,16,28,3,1,4000,0.28864,0.50000,3076
26,21,14,22,1,4000,0.37157,0.50000,7714
1,10,2,9,1,4000,0.31845,0.50000,4750
25,3,6,20,1,4000,0.32415,0.50000,19875
9,25,15,23,1,4000,0.35214,0.50000,14161
14,10,4,10,1,4000,0.37135,0.50000,5643
26,2,16,6,1,4000,0.32691,0.50000,18837
27,9,18,7,1,4000,0.35228,0.50000,12444
5,2,22,13,1,4000,0.33424,0.50000,17943
18,1,19,17,1,4000,0.29905,0.50000,12393
10,1,24,13,1,4000,0.32006,0.50000,17534
11,4,9,6,1,4000,0.36648,0.50000,5430
20,23,7,3,1,4000,0.34824,0.50000,13181
30,13,22,1,1,4000,0.34962,0.50000,5813
22,1,17,14,1,4000,0.32849,0.50000,15204
13,8,22,10,1,4000,0.35035,0.50000,12129
17,21,8,25,1,4000,0.36363,0.50000,12270
28,7,18,22,1,4000,0.34939,0.50000,14258
1,4,7,9,1,4000,0.31610,0.50000,11729
25,20,26,31,1,4000,0.36563,0.50000,3702
25,27,6,2,1,4000,0.32414,0.50000,23627
24,30,25,13,1,4000,0.29703,0.50000,28568
21,14,7,6,1,4000,0.36784,0.50000,6327
8,3,20,15,1,4000,0.36369,0.50000,10500
18,18,11,28,1,4000,0.33794,0.50000,10297
22,22,9,7,1,4000,0.31519,0.50000,12028
17,20,9,27,1,4000,0.36041,0.50000,11688
6,21,21,2,1,4000,0.35286,0.50000,11004
20,8,13,9,1,4000,0.36560,0.50000,11001
9,7,21,9,1,4000,0.36465,0.50000,10300
13,2,25,2,1,4000,0.33810,0.50000,17120
28,5,24,16,1,4000,0.28576,0.50000,27895
31,14,10,31,1,4000,0.34383,0.50000,4926
28,12,13,25,1,4000,0.37049,0.50000,6932
20,16,26,14,1,4000,0.36229,0.50000,5201
27,28,30,14,1,4000,0.27227,0.50000,40863
14,25,12,30,1,4000,0.35641,0.50000,10562
20,24,16,25,1,4000,0.36131,0.50000,6717
13,10,29,4,1,4000,0.36577,0.50000,7592
3,31,24,6,1,4000,0.26192,0.50000,35802
10,30,9,26,1,4000,0.30957,0.50000,16166
28,9,16,20,1,4000,0.36936,0.50000,9978
5,13,2,3,1,4000,0.34385,0.50000,2739
9,3,25,16,1,4000,0.33968,0.50000,16525
7,15,28,10,1,4000,0.37201,0.50000,4466
2,9,11,27,1,4000,0.34318,0.50000,5399
1,27,23,22,1,4000,0.31697,0.50000,23605
6,13,21,31,1,4000,0.35367,0.50000,6530
16,19,31,6,1,4000,0.31272,0.50000,8359
2,17,7,22,1,4000,0.36427,0.50000,7465
8,25,5,4,1,4000,0.30018,0.50000,30181
1,12,10,27,1,4000,0.33499,0.50000,4152
27,7,2,30,1,4000,0.31617,0.50000,13865
5,3,23,6,1,4000,0.33748,0.50000,17260
19,14,9,25,1,4000,0.34871,0.50000,8179
20,14,7,26,1,4000,0.36541,0.50000,7104
6,20,3,26,1,4000,0.36255,0.50000,14484
16,8,7,3,1,4000,0.34382,0.50000,6820
19,14,23,13,1,4000,0.34843,0.50000,8196
2,14,20,7,1,4000,0.31564,0.50000,5589
16,13,6,22,1,4000,0.34726,0.50000,7546
5,8,20,4,1,4000,0.36823,0.50000,9855
23,12,11,17,1,4000,0.35175,0.50000,7911
15,26,25,28,1,4000,0.37420,0.50000,10417
22,5,8,29,1,4000,0.35881,0.50000,11809
7,20,20,23,1,4000,0.35279,0.50000,10117
31,5,18,9,1,4000,0.33746,0.50000,15918
31,3,25,25,1,4000,0.24378,0.50000,40170
28,19,30,12,1,4000,0.32567,0.50000,4416
6,22,19,16,1,4000,0.36386,0.50000,12215
15,6,22,24,1,4000,0.36734,0.50000,13060
15,19,12,12,1,4000,0.31955,0.50000,12473
5,15,7,18,1,4000,0.37430,0.50000,5428
16,18,10,20,1,4000,0.34445,0.50000,11003
10,4,27,22,1,4000,0.32561,0.50000,15899
19,23,18,8,1,4000,0.35424,0.50000,6403
30,5,18,19,1,4000,0.34317,0.50000,16319
4,26,29,14,1,4000,0.29114,0.50000,33710
24,14,12,8,1,4000,0.36634,0.50000,7162
15,22,18,31,1,4000,0.37553,0.50000,7700
13,11,22,19,1,4000,0.33924,0.50000,9826
27,10,16,23,1,4000,0.36291,0.50000,9209
2,13,7,21,1,4000,0.35859,0.50000,3323
23,2,10,24,1,4000,0.34388,0.50000,14751
10,20,7,14,1,4000,0.34185,0.50000,16873
1,25,15,11,1,4000,0.33954,0.50000,18751
14,8,21,4,1,4000,0.36016,0.50000,11616
6,17,2,24,1,4000,0.36201,0.50000,7026
13,31,6,30,1,4000,0.30967,0.50000,15938
27,1,17,16,1,4000,0.29870,0.50000,22521
30,16,12,18,1,4000,0.29674,0.50000,6840
28,14,1,30,1,4000,0.32638,0.50000,3095
21,20,22,14,1,4000,0.33349,0.50000,4632
13,31,8,17,1,4000,0.31428,0.50000,13596
1,18,21,2,1,4000,0.34815,0.50000,5912
31,27,21,29,1,4000,0.31767,0.50000,22900
2,20,11,3,1,4000,0.31736,0.50000,14550
2,26,31,23,1,4000,0.25191,0.50000,45437
30,5,11,30,1,4000,0.33764,0.50000,12234
22,30,24,12,1,4000,0.31347,0.50000,22822
15,24,7,29,1,4000,0.32456,0.50000,15810
15,27,23,6,1,4000,0.37354,0.50000,9306
15,5,5,9,1,4000,0.36189,0.50000,7259
17,13,23,3,1,4000,0.34800,0.50000,9194
17,4,3,23,1,4000,0.36346,0.50000,11581
31,13,27,16,1,4000,0.34363,0.50000,3907
12,7,2,17,1,4000,0.36244,0.50000,7595
14,8,31,16,1,4000,0.34191,0.50000,9189
31,7,6,8,1,4000,0.32682,0.50000,8561
7,17,22,11,1,4000,0.36587,0.50000,7225
21,23,10,30,1,4000,0.33749,0.50000,11964
16,27,27,26,1,4000,0.35426,0.50000,13638
17,8,25,29,1,4000,0.33280,0.50000,13603
30,7,10,4,1,4000,0.35781,0.50000,8745
25,19,1,25,1,4000,0.34371,0.50000,6163
13,15,27,26,1,4000,0.34913,0.50000,6771
1,10,7,19,1,4000,0.35081,0.50000,4690
12,12,27,31,1,4000,0.36483,0.50000,6809
21,1,4,15,1,4000,0.31098,0.50000,19409
26,27,25,13,1,4000,0.33827,0.50000,17759
10,23,6,10,1,4000,0.32604,0.50000,22403
24,31,31,21,1,4000,0.22357,0.50000,56318
11,7,31,2,1,4000,0.34651,0.50000,8994
6,20,15,11,1,4000,0.36167,0.50000,12331
26,19,17,29,1,4000,0.36493,0.50000,5488
29,9,31,3,1,4000,0.31342,0.50000,10229
23,21,8,29,1,4000,0.35216,0.50000,11022
9,9,12,1,1,4000,0.35478,0.50000,5114
1,3,26,15,1,4000,0.24573,0.50000,34269
31,23,14,23,1,4000,0.34081,0.50000,13543
13,14,25,12,1,4000,0.36018,0.50000,7138
30,28,1,5,1,4000,0.21851,0.50000,59906
25,14,12,9,1,4000,0.36581,0.50000,6738
26,29,28,16,1,4000,0.27717,0.50000,37431
2,13,4,10,1,4000,0.33063,0.50000,2645
23,14,25,8,1,4000,0.36773,0.50000,5489
8,17,19,14,1,4000,0.37282,0.50000,8622
19,9,1,1,1,4000,0.33071,0.50000,11316
23,25,30,31,1,4000,0.33308,0.50000,15290
12,3,31,20,1,4000,0.29682,0.50000,16738
30,28,8,18,1,4000,0.29066,0.50000,31586
21,28,18,5,1,4000,0.34683,0.50000,9099
23,24,31,11,1,4000,0.32639,0.50000,14093
7,5,5,20,1,4000,0.34929,0.50000,7005
